,"BOSSIER, LA",292,-,-
,"CLAY, NE",434,-,-
,"LEWIS, NY",176,-,-
,"RED LAKE, MN",409,-,-
,"CUSTER, MT",670,-,1.9%
,"AVOYELLES, LA",464,-,2.6%
,"HOLT, NE",103,-,-
,"MONTGOMERY, NC",363,-,-
,"RED WILLOW, NE",196,-,-
,"HAMILTON, NE",230,-,-
,"LINN, MO",492,-,-
,"HUMPHREYS, MS",375,-,-
,"OLMSTED, MN",225,-,-
,"CARLISLE, KY",529,-,-
,"WEST CARROLL, LA",283,-,-
,"CHRISTIAN, MO",562,-,-
,"CUSTER, NE",197,-,-
,"SAINT HELENA, LA",409,-,2.7%
,"KANABEC, MN",267,-,-
,"TRIGG, KY",244,-,-
,"PENDLETON, KY",775,-,-
,"WASHINGTON, NE",113,-,-
,"PISCATAQUIS, ME",129,-,-
,"LAWRENCE, KY",626,-,-
,"TANEY, MO",607,-,-
,"ANTELOPE, NE",290,-,-
,"SANILAC, MI",248,-,-
,"BROADWATER, MT",337,-,-
,"STEVENS, MN",255,-,-
,"LEE, KY",359,-,3.1%
,"GRATIOT, MI",600,-,-
,"WABASHA, MN",210,-,-
,"TUSCOLA, MI",408,-,-
,"BOONE, MO",107,-,-
,"CLINTON, KY",403,-,-
,"CALDWELL, LA",307,-,-
,"HOLT, MO",307,-,-
,"ROOSEVELT, NM",601,-,-
,"YORK, NE",127,-,-
,"MASON, KY",513,-,-
,"TRAVERSE, MN",365,-,-
,"BUTLER, KY",975,-,1.2%
,"OWEN, KY",571,-,-
,"VERNON, LA",421,-,-
,"JACKSON, NC",152,-,-
,"BATES, MO",96,-,-
,"HYDE, NC",219,-,-
,"CONCORDIA, LA",234,-,-
,"CLARE, MI",402,-,-
,"ALLEN, LA",302,-,-
,"DAVIESS, MO",316,-,-
,"CALDWELL, MO",235,-,-
,"HENRY, MO",37,-,-
,"SAN JUAN, NM",212,-,-
,"CIBOLA, NM",99,-,-
,"MITCHELL, NC",153,-,-
,"PIPESTONE, MN",415,-,-
,"EMMET, MI",262,-,-
,"KNOX, NE",195,-,-
,"TYRRELL, NC",287,-,-
,"MCLEAN, KY",310,-,-
,"LAKE OF THE WOODS, MN",247,-,-
,"BIG STONE, MN",253,-,-
,"OHIO, KY",354,-,-
,"BLUE EARTH, MN",224,-,-
,"YANCEY, NC",129,-,-
,"ROOSEVELT, MT",357,-,-
,"GOGEBIC, MI",207,-,-
,"TORRANCE, NM",77,-,-
,"WEBSTER, MO",518,-,-
,"CLAIBORNE, MS",281,-,-
,"FRANKLIN, MS",251,-,-
,"WILKINSON, MS",197,-,-
,"ALLEGHANY, NC",97,-,-
,"REYNOLDS, MO",326,-,-
,"JONES, NC",206,-,-
,"MERCER, MO",281,-,-
,"JACKSON, LA",244,-,-
,"PAMLICO, NC",116,-,-
,"ELLIOTT, KY",274,-,4%
,"HARRISON, MO",169,-,-
,"WEBSTER, NE",202,-,-
,"GOODHUE, MN",173,-,-
,"STANTON, NE",199,-,-
,"DONA ANA, NM",138,-,-
,"BRACKEN, KY",426,-,-
,"FLATHEAD, MT",138,-,-
,"MARTIN, KY",306,-,-
,"ROSCOMMON, MI",200,-,-
,"MADISON, LA",210,-,-
,"CHARLEVOIX, MI",217,-,-
,"MORGAN, KY",181,-,-
,"BIG HORN, MT",404,-,-
,"TETON, MT",153,-,-
,"MADISON, MO",167,-,-
,"BOONE, NE",65,-,-
,"HILL, MT",154,-,-
,"ANTRIM, MI",207,-,-
,"IRON, MO",187,-,-
,"BOX BUTTE, NE",99,-,-
,"GALLATIN, KY",505,-,-
,"DEER LODGE, MT",92,-,-
,"PETTIS, MO",32,-,-
,"BENTON, MO",25,-,-
,"DUKES, MA",98,-,-
,"LAC QUI PARLE, MN",154,-,-
,"CAMDEN, MO",117,-,-
,"HICKMAN, KY",268,-,-
,"CUMING, NE",182,-,-
,"GRAHAM, NC",309,-,-
,"MISSAUKEE, MI",239,-,-
,"CHIPPEWA, MI",279,-,-
,"OTSEGO, MI",336,-,-
,"HOWARD, NE",89,-,-
,"TAOS, NM",69,-,-
,"CHERRY, NE",144,-,-
,"FILLMORE, NE",143,-,-
,"CHOUTEAU, MT",131,-,-
,"COOK, MN",110,-,-
,"PHELPS, NE",93,-,-
,"JEFFERSON, MS",163,-,-
,"LEELANAU, MI",113,-,-
,"NICHOLAS, KY",197,-,-
,"CHEBOYGAN, MI",180,-,-
,"HANCOCK, KY",233,-,-
,"THURSTON, NE",225,-,-
,"ALLEN, KY",572,-,-
,"HURON, MI",81,-,-
,"COLFAX, NE",105,-,-
,"QUITMAN, MS",62,-,-
,"BUTLER, NE",55,-,-
,"BROWN, MN",150,-,-
,"BENZIE, MI",173,-,-
,"SCHOOLCRAFT, MI",160,-,-
,"SIMPSON, KY",540,-,-
,"RIO ARRIBA, NM",60,-,-
,"CARBON, MT",212,-,-
,"RICHARDSON, NE",89,-,-
,"KEARNEY, NE",90,-,-
,"FREEBORN, MN",115,-,-
,"HOUGHTON, MI",118,-,-
,"CARROLL, MO",125,-,-
,"LEWIS, KY",270,-,-
,"MENIFEE, KY",145,-,-
,"LE SUEUR, MN",169,-,-
,"SAN MIGUEL, NM",27,-,-
,"VERNON, MO",26,-,-
,"DAWSON, MT",168,-,-
,"SHERIDAN, MT",146,-,-
,"ROSEBUD, MT",247,-,-
,"ATCHISON, MO",99,-,-
,"STILLWATER, MT",205,-,-
,"IOSCO, MI",68,-,-
,"CHASE, NE",162,-,-
,"NEMAHA, NE",66,-,-
,"FRONTIER, NE",137,-,-
,"SOCORRO, NM",28,-,-
,"EAST CARROLL, LA",137,-,-
,"SAINTE GENEVIEVE, MO",174,-,-
,"GLADWIN, MI",95,-,-
,"NUCKOLLS, NE",105,-,-
,"WHITE PINE, NV",117,-,-
,"FERGUS, MT",76,-,-
,"QUAY, NM",47,-,-
,"PERSHING, NV",130,-,-
,"KALKASKA, MI",182,-,-
,"THAYER, NE",100,-,-
,"WOLFE, KY",97,-,-
,"JOHNSON, NE",124,-,-
,"MORRILL, NE",73,-,-
,"ALPENA, MI",170,-,-
,"NANCE, NE",69,-,-
,"LINCOLN, NM",35,-,-
,"FRANKLIN, MO",84,-,-
,"LOS ALAMOS, NM",95,-,-
,"NICOLLET, MN",92,-,-
,"OWSLEY, KY",111,-,-
,"LINCOLN, MN",177,-,-
,"PERKINS, NE",131,-,-
,"MINERAL, NV",82,-,-
,"FURNAS, NE",46,-,-
,"LOGAN, KY",203,-,-
,"NEWTON, MO",79,-,-
,"WORTH, MO",142,-,-
,"STONE, MO",148,-,-
,"LAWRENCE, MO",217,-,-
,"SHARKEY, MS",122,-,-
,"GLACIER, MT",63,-,-
,"NATCHITOCHES, LA",115,-,-
,"WASHINGTON, MO",105,-,-
,"GASCONADE, MO",156,-,-
,"HAMILTON, NY",65,-,-
,"EDMONSON, KY",242,-,-
,"KIMBALL, NE",110,-,-
,"DAWES, NE",87,-,-
,"POLK, NE",35,-,-
,"STOREY, NV",81,-,-
,"BURT, NE",43,-,-
,"BARRY, MO",231,-,-
,"COLFAX, NM",43,-,-
,"LA SALLE, LA",129,-,-
,"IRON, MI",71,-,-
,"STEELE, MN",85,-,-
,"RAVALLI, MT",40,-,-
,"OGEMAW, MI",84,-,-
,"SWAIN, NC",52,-,-
,"WEBSTER, LA",87,-,-
,"HITCHCOCK, NE",68,-,-
,"VALLEY, NE",41,-,-
,"LANDER, NV",103,-,-
,"POLK, MO",93,-,-
,"ALGER, MI",55,-,-
,"SHERIDAN, NE",68,-,-
,"CATAHOULA, LA",100,-,-
,"DEUEL, NE",92,-,-
,"GRANT, LA",162,-,-
,"LEA, NM",105,-,-
,"CRAWFORD, MI",155,-,-
,"FRANKLIN, NE",63,-,-
,"PONDERA, MT",66,-,-
,"TENSAS, LA",71,-,-
,"SIBLEY, MN",38,-,-
,"SALINE, MO",21,-,-
,"PAWNEE, NE",122,-,-
,"POWELL, MT",66,-,-
,"SULLIVAN, MO",63,-,-
,"COLE, MO",89,-,-
,"SABINE, LA",52,-,-
,"GARDEN, NE",46,-,-
,"TODD, KY",72,-,-
,"OTERO, NM",58,-,-
,"WATONWAN, MN",95,-,-
,"GRANT, NM",16,-,-
,"DALLAS, MO",123,-,-
,"SWEET GRASS, MT",69,-,-
,"PRESQUE ISLE, MI",113,-,-
,"DE SOTO, LA",62,-,-
,"WINN, LA",91,-,-
,"SHERMAN, NE",26,-,-
,"MCDONALD, MO",230,-,-
,"ST JOSEPH, MI",132,-,-
,"SAINT CLAIR, MO",25,-,-
,"MACKINAC, MI",76,-,-
,"HOWELL, MO",63,-,-
,"NANTUCKET, MA",55,-,-
,"ARENAC, MI",37,-,-
,"MONTMORENCY, MI",85,-,-
,"HARLAN, NE",25,-,-
,"MEAGHER, MT",55,-,-
,"BROWN, NE",35,-,-
,"CLARK, MO",102,-,-
,"MONROE, KY",124,-,-
,"ALCONA, MI",37,-,-
,"BOYD, NE",30,-,-
,"BIENVILLE, LA",67,-,-
,"MUSSELSHELL, MT",68,-,-
,"MOWER, MN",55,-,-
,"HOOKER, NE",75,-,-
,"FALLON, MT",134,-,-
,"GREELEY, NE",32,-,-
,"CEDAR, MO",34,-,-
,"CAMERON, LA",35,-,-
,"VALLEY, MT",66,-,-
,"MILLER, MO",69,-,-
,"LINCOLN, MO",37,-,-
,"OREGON, MO",53,-,-
,"LOGAN, NE",88,-,-
,"METCALFE, KY",76,-,-
,"UNION, NM",31,-,-
,"BLAINE, MT",39,-,-
,"TOOLE, MT",39,-,-
,"WRIGHT, MO",97,-,-
,"MORGAN, MO",10 or fewer,-,-
,"CHARITON, MO",56,-,-
,"LAKE, MT",22,-,-
,"ROBERTSON, KY",64,-,-
,"SHANNON, MO",84,-,-
,"THOMAS, NE",68,-,-
,"DUNDY, NE",38,-,-
,"GUADALUPE, NM",15,-,-
,"ADAIR, MO",57,-,-
,"CLAIBORNE, LA",34,-,-
,"BARTON, MO",10 or fewer,-,-
,"OSCODA, MI",76,-,-
,"GOSPER, NE",10 or fewer,-,-
,"CUMBERLAND, KY",55,-,-
,"PUTNAM, MO",24,-,-
,"DANIELS, MT",48,-,-
,"GARFIELD, NE",10 or fewer,-,-
,"DODGE, MN",36,-,-
,"WASECA, MN",26,-,-
,"BARAGA, MI",16,-,-
,"OSAGE, MO",30,-,-
,"JUDITH BASIN, MT",23,-,-
,"SIERRA, NM",10 or fewer,-,-
,"ONTONAGON, MI",11,-,-
,"CALLAWAY, MO",22,-,-
,"COOPER, MO",19,-,-
,"DOUGLAS, MO",38,-,-
,"CARTER, MT",50,-,-
,"GRANT, NE",39,-,-
,"EUREKA, NV",21,-,-
,"HICKORY, MO",10 or fewer,-,-
,"LINCOLN, MT",21,-,-
,"MCCONE, MT",49,-,-
,"PHILLIPS, MT",26,-,-
,"ROCK, NE",10 or fewer,-,-
,"LUCE, MI",38,-,-
,"MARION, MO",23,-,-
,"CATRON, NM",10 or fewer,-,-
,"MORA, NM",12,-,-
,"LIBERTY, MT",10 or fewer,-,-
,"HAYES, NE",52,-,-
,"LUNA, NM",17,-,-
,"WHEATLAND, MT",20,-,-
,"DE BACA, NM",11,-,-
,"POWDER RIVER, MT",46,-,-
,"SANDERS, MT",15,-,-
,"KEYA PAHA, NE",15,-,-
,"MACON, MO",13,-,-
,"PRAIRIE, MT",44,-,-
,"WARREN, MO",10 or fewer,-,-
,"GRANITE, MT",11,-,-
,"GARFIELD, MT",47,-,-
,"OZARK, MO",29,-,-
,"DADE, MO",42,-,-
,"MCPHERSON, NE",23,-,-
,"WIBAUX, MT",29,-,-
,"RANDOLPH, MO",10 or fewer,-,-
,"GOLDEN VALLEY, MT",32,-,-
,"LINCOLN, NV",19,-,-
,"RED RIVER, LA",12,-,-
,"AUDRAIN, MO",10 or fewer,-,-
,"WHEELER, NE",10 or fewer,-,-
,"LEWIS, MO",14,-,-
,"BLAINE, NE",23,-,-
,"ISSAQUENA, MS",44,-,-
,"ARTHUR, NE",21,-,-
,"KEWEENAW, MI",15,-,-
,"BANNER, NE",10 or fewer,-,-
,"SCOTLAND, MO",10 or fewer,-,-
,"SCHUYLER, MO",10 or fewer,-,-
,"MONROE, MO",10 or fewer,-,-
,"ESMERALDA, NV",10 or fewer,-,-
,"TREASURE, MT",18,-,-
,"PIKE, MO",10 or fewer,-,-
,"MONITEAU, MO",10 or fewer,-,-
,"HIDALGO, NM",10 or fewer,-,-
,"MINERAL, MT",10 or fewer,-,-
,"HOWARD, MO",10 or fewer,-,-
,"MONTGOMERY, MO",10 or fewer,-,-
,"LOUP, NE",10 or fewer,-,-
,"SIOUX, NE",10 or fewer,-,-
,"HARDING, NM",10 or fewer,-,-
,"KNOX, MO",10 or fewer,-,-
,"SHELBY, MO",10 or fewer,-,-
,"RALLS, MO",10 or fewer,-,-
,"PETROLEUM, MT",10 or fewer,-,-
,None of the above,152327,0.088%,1.1%
,Total,3860082,0.129%,1.2%
≥ 10 and < 15 years,"WAYNE, MI",35548,0.324%,11.1%
,"WAKE, NC",38121,0.637%,6.9%
,"KINGS, NY",32548,0.396%,7.9%
,"MIDDLESEX, MA",30305,0.634%,6.8%
,"MONROE, NY",36763,0.43%,9.4%
,"JEFFERSON, KY",34515,0.49%,11%
,"SUFFOLK, NY",23458,0.392%,7.6%
,"MECKLENBURG, NC",35779,0.302%,6.4%
,"KENT, MI",35977,0.492%,8%
,"NASSAU, NY",23019,0.526%,6.4%
,"QUEENS, NY",18706,0.283%,6.8%
,"HENNEPIN, MN",24561,0.309%,6%
,"CLARK, NV",24494,0.057%,9.1%
,"OAKLAND, MI",19405,0.768%,7.4%
,"WORCESTER, MA",26178,0.489%,7.8%
,"SUFFOLK, MA",20532,0.404%,11.4%
,"CAMDEN, NJ",18138,0.458%,11.8%
,"MACOMB, MI",12551,0.781%,10.8%
,"GUILFORD, NC",18274,0.449%,9.9%
,"NEW YORK, NY",9697,0.309%,4.2%
,"WASHOE, NV",16414,0.573%,8.2%
,"BALTIMORE, MD",10214,0.558%,8.1%
,"BURLINGTON, NJ",12863,0.435%,8.2%
,"EAST BATON ROUGE, LA",21369,0.407%,10.3%
,"ERIE, NY",5832,-,10.8%
,"FORSYTH, NC",16039,0.15%,9.9%
,"BRISTOL, MA",13389,0.568%,9.3%
,"ESSEX, MA",11276,0.922%,8.6%
,"BALTIMORE CITY, MD",8586,0.431%,10.7%
,"JACKSON, MO",4714,-,4.9%
,"ESSEX, NJ",8696,0.92%,14%
,"OTTAWA, MI",14623,0.561%,6.9%
,"MIDDLESEX, NJ",9870,0.507%,8.3%
,"JEFFERSON, LA",10306,0.194%,9.5%
,"ANNE ARUNDEL, MD",4743,0.78%,6.1%
,"WASHTENAW, MI",10363,0.174%,6.6%
,"RAMSEY, MN",11044,0.263%,7.8%
,"KALAMAZOO, MI",11355,0.52%,7.1%
,"CUMBERLAND, ME",9820,0.54%,6.9%
,"FAYETTE, KY",8760,0.594%,10.9%
,"CUMBERLAND, NC",9799,0.796%,12.3%
,"HILLSBOROUGH, NH",9512,0.652%,7.7%
,"PRINCE GEORGES, MD",4322,-,6.7%
,"ALBANY, NY",6464,1%,12.3%
,"OCEAN, NJ",6321,0.253%,7.4%
,"DOUGLAS, NE",4682,0.235%,6.9%
,"DAKOTA, MN",8315,0.541%,5.4%
,"LANCASTER, NE",5779,0.277%,8%
,"GLOUCESTER, NJ",6847,0.467%,8.4%
,"ORLEANS, LA",5643,0.266%,6.7%
,"NORFOLK, MA",8441,1%,7%
,"SAINT TAMMANY, LA",7906,0.266%,8.2%
,"MUSKEGON, MI",8973,0.747%,11%
,"MONTGOMERY, MD",3515,0.313%,6.3%
,"BROOME, NY",8436,0.13%,10.4%
,"ANOKA, MN",9170,0.36%,6.3%
,"LAFAYETTE, LA",9761,0.41%,8.7%
,"BERNALILLO, NM",2235,-,6.4%
,"JOHNSTON, NC",7315,0.738%,9.3%
,"PLYMOUTH, MA",7077,1.2%,8.5%
,"MONMOUTH, NJ",5982,0.318%,6.7%
,"HINDS, MS",7168,0.67%,13.7%
,"SAINT LOUIS, MN",7941,0.516%,8.2%
,"MERCER, NJ",3687,0.922%,9.1%
,"HARFORD, MD",4356,1.1%,8%
,"UNION, NC",11355,0.291%,5.5%
,"STEARNS, MN",8824,0.34%,6.9%
,"GENESEE, MI",8119,1.1%,10.3%
,"HUDSON, NJ",3510,0.798%,12.5%
,"ONEIDA, NY",5886,0.187%,11.6%
,"YORK, ME",6589,0.698%,8.1%
,"ORANGE, NY",4248,0.33%,6.3%
,"BERRIEN, MI",7252,0.455%,9.8%
,"WASHINGTON, MD",7233,0.359%,10.3%
,"ALAMANCE, NC",5441,0.698%,9.1%
,"JACKSON, MI",6883,0.349%,12.9%
,"LIVINGSTON, MI",6017,-,5.2%
,"RICHMOND, NY",2460,-,4.7%
,"MONROE, MI",5903,0.508%,9.1%
,"BERGEN, NJ",2341,-,3.8%
,"ONONDAGA, NY",4822,-,15.2%
,"SOMERSET, NJ",3883,0.644%,6.5%
,"PITT, NC",5539,0.632%,8.7%
,"BRONX, NY",4485,-,9.6%
,"LIVINGSTON, LA",8247,0.388%,10.4%
,"BRUNSWICK, NC",2870,0.697%,10.6%
,"JACKSON, MS",6069,-,10.6%
,"HARRISON, MS",6024,0.266%,10.4%
,"SARATOGA, NY",2379,1.9%,9.8%
,"HARDIN, KY",6942,0.49%,10.8%
,"ASCENSION, LA",8111,0.37%,10.1%
,"HAMPDEN, MA",4692,0.234%,11.5%
,"GALLATIN, MT",5280,0.492%,2.4%
,"UNION, NJ",3965,0.757%,11.7%
,"WASHINGTON, MN",5775,0.502%,5.5%
,"TANGIPAHOA, LA",4932,0.324%,11.9%
,"DAVIDSON, NC",3944,-,10.4%
,"CALHOUN, MI",4952,0.646%,11.8%
,"DURHAM, NC",3286,0.426%,8%
,"RENSSELAER, NY",3001,1%,15.2%
,"ORANGE, NC",4538,0.573%,5.6%
,"WESTCHESTER, NY",3746,0.32%,2.5%
,"ATLANTIC, NJ",4062,0.862%,13.8%
,"RANKIN, MS",4659,0.816%,11.5%
,"ONTARIO, NY",4965,0.363%,7.7%
,"HOWARD, MD",2995,0.467%,4.8%
,"NEW HANOVER, NC",1504,1.7%,11.9%
,"WAYNE, NC",3161,0.664%,11.9%
,"HENDERSON, NC",3013,-,7.5%
,"OUACHITA, LA",3917,0.281%,12%
,"FORREST, MS",6134,0.359%,13.7%
,"ROWAN, NC",3256,0.399%,11.7%
,"CLAY, MO",2462,-,4.8%
,"NIAGARA, NY",1555,-,12.7%
,"WAYNE, NY",4640,0.453%,10.9%
,"LENAWEE, MI",3967,0.529%,10.9%
,"ROBESON, NC",3501,0.857%,14.4%
,"BARNSTABLE, MA",1968,0.915%,8%
,"BUNCOMBE, NC",1885,-,8.9%
,"ROCKINGHAM, NC",3730,0.509%,13.7%
,"ALLEGAN, MI",4474,0.715%,7.7%
,"STEUBEN, NY",4672,0.407%,9.5%
,"DESOTO, MS",1399,1.1%,14.5%
,"CABARRUS, NC",4208,0.333%,6%
,"BULLITT, KY",4544,0.506%,11.3%
,"NASH, NC",3216,0.871%,13.3%
,"SARPY, NE",2521,-,4.6%
,"ANDROSCOGGIN, ME",4077,0.54%,10.3%
,"SHERBURNE, MN",5302,0.321%,5.4%
,"MADISON, MS",3376,0.977%,10%
,"IREDELL, NC",4239,0.307%,7.1%
,"LEE, MS",3623,0.442%,13%
,"VAN BUREN, MI",4528,0.42%,11.9%
,"GASTON, NC",4047,0.445%,9.5%
,"HARNETT, NC",3296,1.4%,11.2%
,"WICOMICO, MD",2158,0.88%,15.2%
,"SAINT LAWRENCE, NY",3645,-,12.5%
,"WRIGHT, MN",4134,-,5.5%
,"MADISON, KY",2908,0.585%,12.7%
,"CALDWELL, NC",3642,-,11.4%
,"CHARLES, MD",1515,-,11.7%
,"MCCRACKEN, KY",3581,-,13%
,"KENTON, KY",4101,0.78%,7.6%
,"ROCKLAND, NY",591,-,4.4%
,"RANDOLPH, NC",1873,0.587%,9.6%
,"PENOBSCOT, ME",1010,-,10.1%
,"CLAY, MN",4494,0.49%,7.2%
,"ROCKINGHAM, NH",2531,1.4%,7.2%
,"CHEMUNG, NY",3831,0.287%,10.4%
,"CROW WING, MN",3136,-,7%
,"MERRIMACK, NH",3027,0.991%,6.6%
,"CLINTON, NY",1827,1.5%,11.7%
,"BUCHANAN, MO",1631,-,19.6%
,"CHESHIRE, NH",2209,0.589%,8.6%
,"PEARL RIVER, MS",3075,0.39%,14.9%
,"PLATTE, MO",1581,-,4.9%
,"WARREN, NJ",2331,-,10.4%
,"SULLIVAN, NY",2375,-,9.1%
,"MONTCALM, MI",2867,0.802%,11.5%
,"BURKE, NC",1888,-,9%
,"OLDHAM, KY",3371,0.326%,6.6%
,"LIVINGSTON, NY",2530,0.593%,8.1%
,"CHATHAM, NC",2207,-,8.9%
,"OTTER TAIL, MN",2880,0.799%,6.8%
,"CAPE GIRARDEAU, MO",2696,-,10%
,"OTSEGO, NY",2741,-,10.3%
,"GRAFTON, NH",1655,0.665%,6.1%
,"GENESEE, NY",2410,-,9.5%
,"HERKIMER, NY",2559,-,12.6%
,"BARRY, MI",2739,0.511%,7.7%
,"CALCASIEU, LA",1351,2.1%,9.4%
,"LENOIR, NC",1779,1.2%,14.7%
,"LAUDERDALE, MS",2550,0.588%,14.6%
,"BOONE, KY",3948,0.963%,5.2%
,"WILSON, NC",1504,0.997%,10.5%
,"FREDERICK, MD",1432,-,6.6%
,"EDGECOMBE, NC",2268,0.794%,17.5%
,"PIKE, KY",2292,0.829%,17.8%
,"ULSTER, NY",1709,-,10.8%
,"LOWNDES, MS",2092,-,14.5%
,"CHENANGO, NY",2572,-,12.4%
,"BELTRAMI, MN",2852,0.596%,9%
,"NEWAYGO, MI",2486,-,10.7%
,"LAMAR, MS",2795,0.751%,12.8%
,"KANDIYOHI, MN",2682,0.597%,9.9%
,"OXFORD, ME",2058,-,10.3%
,"CARROLL, MD",1132,-,5.2%
,"ITASCA, MN",2433,0.534%,9.2%
,"HALIFAX, NC",1616,0.681%,15.9%
,"BEAUFORT, NC",1507,-,10%
,"CUMBERLAND, NJ",1736,1.6%,10.8%
,"HENDERSON, KY",2464,0.568%,12.1%
,"JESSAMINE, KY",2508,0.638%,10.6%
,"FRANKLIN, NC",1445,1%,10.9%
,"SHELBY, KY",2491,-,11.4%
,"CASCADE, MT",1645,-,7.2%
,"KNOX, ME",1774,0.733%,12.6%
,"CHISAGO, MN",2506,0.479%,6.4%
,"IONIA, MI",2236,0.492%,9.3%
,"TIOGA, NY",2175,-,10.8%
,"CAMPBELL, KY",2810,0.712%,7.3%
,"MORRIS, NJ",562,-,7.3%
,"PASSAIC, NJ",597,-,7.7%
,"SCOTT, MN",1625,-,4.6%
,"SCHENECTADY, NY",847,-,12.2%
,"LEWIS AND CLARK, MT",1258,-,6.3%
,"HOPKINS, KY",2138,-,9.4%
,"PHELPS, MO",1967,-,9.9%
,"FRANKLIN, KY",2379,0.504%,12%
,"CASS, MO",803,-,3.6%
,"DELAWARE, NY",1868,0.803%,13.1%
,"BRANCH, MI",1908,-,13.5%
,"DARE, NC",1240,-,5.2%
,"LAFOURCHE, LA",1600,-,11.9%
,"WHITLEY, KY",1864,-,17.6%
,"JONES, MS",1600,1%,12%
,"SURRY, NC",1283,-,10.1%
,"BENTON, MN",2191,-,7.3%
,"STOKES, NC",1582,-,10.7%
,"CAPE MAY, NJ",583,-,9.9%
,"CATAWBA, NC",1741,-,4.9%
,"YELLOWSTONE, MT",2094,-,5.3%
,"SAINT CHARLES, LA",1953,-,10.7%
,"MECOSTA, MI",1668,-,11%
,"KENNEBEC, ME",1239,2.1%,10.7%
,"ONSLOW, NC",1303,3%,9.4%
,"BUTLER, MO",2187,-,13.4%
,"PASQUOTANK, NC",1443,-,13.9%
,"NELSON, KY",1099,-,12.5%
,"DUPLIN, NC",1562,-,11.4%
,"BECKER, MN",2115,-,8.2%
,"WORCESTER, MD",553,-,14.5%
,"SULLIVAN, NH",1217,-,10.7%
,"CARROLL, NH",1040,-,7.5%
,"LINCOLN, ME",1400,-,9.6%
,"SANDOVAL, NM",677,-,4.6%
,"LYON, NV",1746,1.4%,9.2%
,"QUEEN ANNES, MD",896,-,6.8%
,"LINCOLN, NE",1781,-,9%
,"INGHAM, MI",1410,-,10.4%
,"DELTA, MI",1425,-,9.4%
,"TALBOT, MD",1060,-,8.4%
,"SALEM, NJ",1851,0.81%,11.9%
,"FRANKLIN, NY",1331,-,13.3%
,"TERREBONNE, LA",1954,-,11.2%
,"TOMPKINS, NY",766,-,7.2%
,"LINCOLN, NC",1491,-,4.6%
,"WALDO, ME",1179,-,10%
,"ST JOHN THE BAPTIST, LA",1366,-,12.1%
,"CECIL, MD",1892,0.899%,7.1%
,"WASHINGTON, LA",1281,-,14.8%
,"BOURBON, KY",2198,0.728%,12.3%
,"POLK, MN",2010,-,8%
,"CORTLAND, NY",1009,-,9.9%
,"DAVIE, NC",1235,-,6.6%
,"ORLEANS, NY",1275,-,9.1%
,"HUNTERDON, NJ",826,-,6.1%
,"CHAVES, NM",1326,-,12.1%
,"ACADIA, LA",1474,-,10.4%
,"CASS, MI",1515,-,12.3%
,"LAFAYETTE, MS",801,-,10.5%
,"LAUREL, KY",981,-,17%
,"SAMPSON, NC",953,-,17.2%
,"MADISON, NE",1299,-,7.2%
,"SAINT MARTIN, LA",1474,-,10.4%
,"COLUMBIA, NY",747,-,10.8%
,"CLARK, KY",1947,0.822%,9.1%
,"HANCOCK, MS",1419,-,9.9%
,"DORCHESTER, MD",1350,-,14.5%
,"SAGADAHOC, ME",1143,-,9.4%
,"MASON, MI",1438,-,11.6%
,"VERMILION, LA",1715,-,9.6%
,"SAINT LANDRY, LA",1365,0.879%,11.4%
,"BLADEN, NC",1427,1.3%,17.2%
,"CAROLINE, MD",1140,-,10.4%
,"ALLEGANY, NY",1381,-,10.5%
,"SCOTT, MO",1728,-,13%
,"OCEANA, MI",1546,-,12.8%
,"SAINT LOUIS, MO",1094,-,3.1%
,"SCOTT, KY",699,-,11.9%
,"MONROE, MS",925,-,15.6%
,"HILLSDALE, MI",1272,-,12.1%
,"CASS, MN",1466,-,10.8%
,"MARSHALL, KY",1366,-,11.1%
,"PULASKI, KY",677,1.6%,11.1%
,"PULASKI, MO",1610,-,6%
,"PENDER, NC",725,1.7%,10.6%
,"CHAUTAUQUA, NY",566,-,9.5%
,"IBERVILLE, LA",1287,-,10.3%
,"LEE, NC",1155,1.5%,10%
,"CLEVELAND, NC",1090,-,8.7%
,"YADKIN, NC",1106,-,11.6%
,"DAVIESS, KY",1436,1.3%,8.4%
,"SAINT MARY, LA",1050,-,11%
,"FRANKLIN, ME",1003,-,10.9%
,"CARLTON, MN",1389,0.864%,6.6%
,"SCHOHARIE, NY",1132,-,13.8%
,"AROOSTOOK, ME",798,-,9.8%
,"SAINT CLAIR, MI",686,-,9.5%
,"WATAUGA, NC",495,-,6.9%
,"IBERIA, LA",925,1.4%,9.7%
,"DOUGLAS, MN",1044,-,7.2%
,"MCDOWELL, NC",958,-,13.8%
,"ADAMS, NE",1037,-,10.2%
,"HALL, NE",457,-,12.5%
,"GREENE, MO",1974,-,9.9%
,"MORRISON, MN",1110,-,7.1%
,"GREENE, NY",661,-,12.9%
,"SAINT BERNARD, LA",766,-,10.4%
,"CURRITUCK, NC",782,-,5.2%
,"MARION, MS",1207,-,16%
,"WEST BATON ROUGE, LA",1531,-,12.2%
,"ESSEX, NY",772,-,13.3%
,"UNION, MS",912,-,12.3%
,"GRAVES, KY",1037,-,9.9%
,"MADISON, NY",773,-,11.9%
,"TRANSYLVANIA, NC",636,-,6.8%
,"HOKE, NC",1092,1.8%,11.4%
,"PONTOTOC, MS",786,-,13.1%
