,"CARSON, TX",265,-,-
,"STEPHENS, OK",225,-,-
,"CARBON, UT",188,-,-
,"JACK, TX",611,-,-
,"DUCHESNE, UT",238,-,-
,"JACKSON, TX",428,-,-
,"SIOUX, ND",333,-,-
,"ESSEX, VT",127,-,-
,"KINGSBURY, SD",286,-,-
,"JEFFERSON, PA",30,-,-
,"DOUGLAS, SD",336,-,-
,"BEDFORD, PA",118,-,-
,"LYMAN, SD",295,-,-
,"STARR, TX",846,-,-
,"CUMBERLAND, TN",161,-,-
,"CALHOUN, TX",399,-,-
,"CLEARFIELD, PA",42,-,-
,"TYLER, TX",352,-,-
,"BLAND, VA",88,-,-
,"PONTOTOC, OK",225,-,-
,"EDMUNDS, SD",273,-,-
,"NOBLE, OH",61,-,-
,"BOTTINEAU, ND",162,-,-
,"GALAX CITY, VA",71,-,-
,"ALLENDALE, SC",175,-,-
,"GILLESPIE, TX",114,-,-
,"SAN JUAN, UT",151,-,-
,"GRANT, SD",254,-,-
,"GREGORY, SD",229,-,-
,"MOODY, SD",351,-,-
,"UVALDE, TX",301,-,-
,"DALLAM, TX",253,-,-
,"DICKSON, TN",384,-,-
,"GRIGGS, ND",233,-,-
,"YOUNG, TX",373,-,-
,"TEXAS, OK",120,-,-
,"CUSTER, OK",225,-,-
,"BOTETOURT, VA",99,-,-
,"SANPETE, UT",354,-,-
,"WELLS, ND",169,-,-
,"GARVIN, OK",282,-,-
,"SPINK, SD",277,-,-
,"DEWEY, SD",296,-,-
,"GILES, VA",136,-,-
,"MAURY, TN",98,-,-
,"EMMONS, ND",259,-,-
,"TOWNER, ND",199,-,-
,"RADFORD, VA",98,-,-
,"MARSHALL, SD",261,-,-
,"CAMPBELL, TN",71,-,-
,"SEMINOLE, OK",233,-,-
,"CHARLES MIX, SD",239,-,-
,"SEVIER, TN",84,-,-
,"LOUDON, TN",66,-,-
,"EDDY, ND",257,-,-
,"HETTINGER, ND",203,-,-
,"PUSHMATAHA, OK",172,-,-
,"FRANKLIN, TN",195,-,-
,"RED RIVER, TX",105,-,-
,"WALWORTH, SD",164,-,-
,"MORGAN, UT",237,-,-
,"GRAND, UT",121,-,-
,"JEFFERSON, TN",102,-,-
,"BUENA VISTA CITY, VA",364,-,-
,"GRANT, ND",171,-,-
,"PARMER, TX",110,-,-
,"SWISHER, TX",123,-,-
,"FLOYD, VA",72,-,-
,"BECKHAM, OK",132,-,-
,"HUMPHREYS, TN",279,-,-
,"ALLEGHANY, VA",68,-,-
,"KIDDER, ND",199,-,-
,"DUVAL, TX",668,-,-
,"GRAINGER, TN",91,-,-
,"CORSON, SD",181,-,-
,"PERKINS, SD",160,-,-
,"BOWMAN, ND",206,-,-
,"STEELE, ND",187,-,-
,"MCINTOSH, ND",185,-,-
,"HUTCHINSON, SD",198,-,-
,"JACKSON, OK",232,-,-
,"SALEM, VA",83,-,-
,"FRIO, TX",142,-,-
,"OCHILTREE, TX",103,-,-
,"ELK, PA",15,-,-
,"CALLAHAN, TX",266,-,-
,"MILLS, TX",99,-,-
,"ROANE, TN",66,-,-
,"MIFFLIN, PA",53,-,-
,"COVINGTON CITY, VA",68,-,-
,"SNYDER, PA",60,-,-
,"CHOCTAW, OK",98,-,-
,"DONLEY, TX",68,-,-
,"SEVIER, UT",229,-,-
,"MONROE, TN",98,-,-
,"DIVIDE, ND",154,-,-
,"ADAMS, ND",123,-,-
,"HIGHLAND, VA",94,-,-
,"CASTRO, TX",136,-,-
,"WHEELER, OR",95,-,-
,"MARSHALL, OK",93,-,-
,"BATH, VA",131,-,-
,"LIVE OAK, TX",459,-,-
,"LOGAN, ND",169,-,-
,"WHEELER, TX",93,-,-
,"HANSFORD, TX",125,-,-
,"LOVE, OK",127,-,-
,"AURORA, SD",178,-,-
,"ATOKA, OK",117,-,-
,"CLAIBORNE, TN",64,-,-
,"KINGFISHER, OK",153,-,-
,"BENNETT, SD",157,-,-
,"BURKE, ND",128,-,-
,"BUFFALO, SD",161,-,-
,"COFFEE, TN",111,-,-
,"ARMSTRONG, TX",175,-,-
,"KARNES, TX",223,-,-
,"OLIVER, ND",134,-,-
,"DELTA, TX",68,-,-
,"HANSON, SD",117,-,-
,"OLDHAM, TX",92,-,-
,"PUTNAM, TN",73,-,-
,"SABINE, TX",135,-,-
,"NOBLE, OK",114,-,-
,"CLAY, TX",212,-,-
,"GONZALES, TX",117,-,-
,"GOLDEN VALLEY, ND",156,-,-
,"HALE, TX",89,-,-
,"JACKSON, SD",156,-,-
,"HAAKON, SD",131,-,-
,"STEPHENS, TX",127,-,-
,"ARCHER, TX",274,-,-
,"UNION, PA",42,-,-
,"OGLALA LAKOTA, SD",235,-,-
,"EMERY, UT",110,-,-
,"WOODWARD, OK",78,-,-
,"JOHNSTON, OK",158,-,-
,"WARREN, TN",112,-,-
,"CHEATHAM, TN",40,-,-
,"NEWTON, TX",182,-,-
,"BON HOMME, SD",98,-,-
,"JONES, TX",123,-,-
,"ROBERTSON, TN",43,-,-
,"REFUGIO, TX",265,-,-
,"HEMPHILL, TX",61,-,-
,"MURRAY, OK",81,-,-
,"MINER, SD",106,-,-
,"MILLARD, UT",170,-,-
,"SAN AUGUSTINE, TX",125,-,-
,"MELLETTE, SD",130,-,-
,"RENVILLE, ND",64,-,-
,"JUAB, UT",136,-,-
,"KIOWA, OK",79,-,-
,"HOWARD, TX",143,-,-
,"WASHITA, OK",75,-,-
,"ZAVALA, TX",89,-,-
,"GOLIAD, TX",167,-,-
,"MCPHERSON, SD",96,-,-
,"STANLEY, SD",50,-,-
,"TILLMAN, OK",100,-,-
,"BROOKS, TX",311,-,-
,"DIMMIT, TX",95,-,-
,"VAN BUREN, TN",67,-,-
,"MASON, TX",38,-,-
,"CLINTON, PA",30,-,-
,"EMPORIA CITY, VA",121,-,-
,"BLAINE, OK",72,-,-
,"CHILDRESS, TX",41,-,-
,"SHERMAN, OR",94,-,-
,"WILLACY, TX",151,-,-
,"NOLAN, TX",67,-,-
,"MARION, TX",36,-,-
,"FAULK, SD",105,-,-
,"COTTON, OK",123,-,-
,"FOREST, PA",10 or fewer,-,-
,"WILBARGER, TX",90,-,-
,"HOCKLEY, TX",112,-,-
,"GILLIAM, OR",63,-,-
,"COLEMAN, TX",80,-,-
,"MCCULLOCH, TX",65,-,-
,"SANBORN, SD",88,-,-
,"HALL, TX",23,-,-
,"ZAPATA, TX",131,-,-
,"SCOTT, TN",33,-,-
,"RUNNELS, TX",93,-,-
,"SHERIDAN, ND",69,-,-
,"CAMPBELL, SD",57,-,-
,"MONTOUR, PA",20,-,-
,"HARDING, SD",105,-,-
,"COLLINGSWORTH, TX",41,-,-
,"BEDFORD, TN",19,-,-
,"HICKMAN, TN",81,-,-
,"ANDREWS, TX",107,-,-
,"WHITE, TN",47,-,-
,"LIPSCOMB, TX",43,-,-
,"SHERMAN, TX",61,-,-
,"KANE, UT",50,-,-
,"JIM HOGG, TX",174,-,-
,"COAL, OK",56,-,-
,"MORGAN, TN",24,-,-
,"CIMARRON, OK",33,-,-
,"MAJOR, OK",38,-,-
,"BILLINGS, ND",52,-,-
,"BEAVER, OK",38,-,-
,"STEWART, TN",19,-,-
,"GAINES, TX",99,-,-
,"JERAULD, SD",54,-,-
,"RICH, UT",35,-,-
,"HARTLEY, TX",44,-,-
,"BEAVER, UT",55,-,-
,"BAILEY, TX",45,-,-
,"HAND, SD",45,-,-
,"LA SALLE, TX",53,-,-
,"SCURRY, TX",43,-,-
,"POTTER, SD",42,-,-
,"HASKELL, TX",77,-,-
,"WOODS, OK",24,-,-
,"SHACKELFORD, TX",81,-,-
,"GREER, OK",51,-,-
,"ZIEBACH, SD",41,-,-
,"JEFFERSON, OK",33,-,-
,"FENTRESS, TN",10 or fewer,-,-
,"MARSHALL, TN",16,-,-
,"LAWRENCE, TN",16,-,-
,"CROSBY, TX",39,-,-
,"ROGER MILLS, OK",19,-,-
,"WAYNE, TN",14,-,-
,"LINCOLN, TN",18,-,-
,"PERRY, TN",20,-,-
,"BREWSTER, TX",18,-,-
,"LAMB, TX",28,-,-
,"PECOS, TX",53,-,-
,"EDWARDS, TX",30,-,-
,"HOUSTON, TN",43,-,-
,"WARD, TX",60,-,-
,"DEWEY, OK",16,-,-
,"ALFALFA, OK",36,-,-
,"OVERTON, TN",12,-,-
,"HARPER, OK",37,-,-
,"BRISCOE, TX",19,-,-
,"FLOYD, TX",45,-,-
,"UNION, TN",12,-,-
,"CANNON, TN",13,-,-
,"GARFIELD, UT",40,-,-
,"SMITH, TN",10 or fewer,-,-
,"REEVES, TX",59,-,-
,"MACON, TN",10 or fewer,-,-
,"CRAIG, VA",18,-,-
,"REAL, TX",16,-,-
,"HARDEMAN, TX",24,-,-
,"MITCHELL, TX",30,-,-
,"DEKALB, TN",30,-,-
,"FISHER, TX",67,-,-
,"TERRY, TX",34,-,-
,"WAYNE, UT",28,-,-
,"GILES, TN",10 or fewer,-,-
,"KIMBLE, TX",19,-,-
,"BAYLOR, TX",34,-,-
,"SULLY, SD",10 or fewer,-,-
,"GRANT, OK",25,-,-
,"HARMON, OK",25,-,-
,"HYDE, SD",24,-,-
,"KINNEY, TX",21,-,-
,"DAGGETT, UT",13,-,-
,"LEWIS, TN",17,-,-
,"LYNN, TX",33,-,-
,"ELLIS, OK",16,-,-
,"JONES, SD",14,-,-
,"ROBERTS, TX",10 or fewer,-,-
,"KNOX, TX",21,-,-
,"CAMERON, PA",10 or fewer,-,-
,"DAWSON, TX",22,-,-
,"BORDEN, TX",59,-,-
,"FOARD, TX",62,-,-
,"SLOPE, ND",18,-,-
,"THROCKMORTON, TX",30,-,-
,"COKE, TX",25,-,-
,"GARZA, TX",25,-,-
,"CROCKETT, TX",29,-,-
,"WINKLER, TX",22,-,-
,"MARTIN, TX",17,-,-
,"JACKSON, TN",13,-,-
,"CONCHO, TX",15,-,-
,"YOAKUM, TX",16,-,-
,"IRION, TX",49,-,-
,"CRANE, TX",38,-,-
,"SUTTON, TX",21,-,-
,"MENARD, TX",12,-,-
,"COTTLE, TX",11,-,-
,"COCHRAN, TX",30,-,-
,"REAGAN, TX",28,-,-
,"CLAY, TN",10 or fewer,-,-
,"SCHLEICHER, TX",18,-,-
,"PRESIDIO, TX",10 or fewer,-,-
,"UPTON, TX",13,-,-
,"PICKETT, TN",10 or fewer,-,-
,"GLASSCOCK, TX",28,-,-
,"TROUSDALE, TN",10 or fewer,-,-
,"PIUTE, UT",12,-,-
,"MCMULLEN, TX",14,-,-
,"DICKENS, TX",10 or fewer,-,-
,"STERLING, TX",11,-,-
,"JEFF DAVIS, TX",10 or fewer,-,-
,"STONEWALL, TX",10 or fewer,-,-
,"DEWITT, TX",11,-,-
,"MOORE, TN",10 or fewer,-,-
,"KING, TX",10 or fewer,-,-
,"KENT, TX",10 or fewer,-,-
,"TERRELL, TX",10 or fewer,-,-
,"CULBERSON, TX",10 or fewer,-,-
,"HUDSPETH, TX",10 or fewer,-,-
,"MOTLEY, TX",10 or fewer,-,-
,"KENEDY, TX",10 or fewer,-,-
,"LOVING, TX",10 or fewer,-,-
,None of the above,188807,0.099%,0.958%
,Total,4579978,0.107%,1%
≥ 10 and < 15 years,"HARRIS, TX",186099,0.452%,8.9%
,"DALLAS, TX",35888,0.181%,10%
,"TARRANT, TX",90319,0.463%,9.7%
,"CUYAHOGA, OH",54752,0.466%,9.4%
,"PHILADELPHIA, PA",33158,0.308%,10.4%
,"FRANKLIN, OH",19794,-,8.2%
,"HAMILTON, OH",43470,0.453%,8.7%
,"FAIRFAX, VA",25448,0.475%,5.3%
,"BEXAR, TX",30885,0.544%,9.6%
,"COLLIN, TX",26192,0.195%,4.8%
,"TULSA, OK",23376,0.282%,8.9%
,"MONTGOMERY, PA",15348,0.156%,4.6%
,"ALLEGHENY, PA",15553,-,5.9%
,"GREENVILLE, SC",25609,0.457%,8.4%
,"MONTGOMERY, OH",26636,0.567%,8.9%
,"DENTON, TX",23659,0.292%,5.8%
,"SALT LAKE, UT",26804,0.078%,4.2%
,"MULTNOMAH, OR",20879,0.594%,6.9%
,"FORT BEND, TX",36032,0.422%,5.9%
,"YORK, PA",22051,0.304%,8.4%
,"TRAVIS, TX",26957,0.156%,9.3%
,"LEHIGH, PA",21278,0.39%,8.6%
,"BUCKS, PA",10874,0.349%,6.1%
,"LUCAS, OH",20526,0.458%,10.8%
,"CHESTER, PA",13805,0.377%,3.9%
,"BUTLER, OH",19807,0.51%,8.2%
,"SPARTANBURG, SC",18760,0.512%,11.8%
,"BELL, TX",21137,0.558%,11%
,"NORTHAMPTON, PA",16229,0.518%,9.2%
,"SHELBY, TN",7526,0.558%,7%
,"MONTGOMERY, TX",28203,0.535%,6.5%
,"DELAWARE, PA",10819,0.397%,6%
,"CHARLESTON, SC",12603,0.547%,7.2%
,"VIRGINIA BEACH CITY, VA",9272,-,6.8%
,"SUMMIT, OH",10790,0.176%,6.9%
,"BERKS, PA",14478,0.297%,7%
,"PRINCE WILLIAM, VA",11520,0.556%,8.4%
,"WASHINGTON, OR",15040,0.505%,6%
,"RICHLAND, SC",11769,0.705%,9.1%
,"LORAIN, OH",14228,0.569%,8.4%
,"LOUDOUN, VA",10235,0.664%,3.9%
,"CHESTERFIELD, VA",10057,0.945%,9.2%
,"LANCASTER, PA",8201,0.207%,6.6%
,"WILLIAMSON, TX",10762,0.381%,6.6%
,"HENRICO, VA",9371,0.79%,8.6%
,"WARREN, OH",12839,0.678%,5.3%
,"DAUPHIN, PA",8490,0.224%,9.2%
,"CUMBERLAND, PA",7374,0.366%,7.8%
,"HAMILTON, TN",7739,0.866%,11.1%
,"ANDERSON, SC",11617,0.62%,10.6%
,"DESCHUTES, OR",7882,0.431%,5.8%
,"CLACKAMAS, OR",9055,0.696%,5.1%
,"CLERMONT, OH",9328,0.718%,7.5%
,"CASS, ND",11521,0.399%,6.7%
,"DELAWARE, OH",6024,-,5.5%
,"OKLAHOMA, OK",11468,0.427%,14.1%
,"STARK, OH",5453,-,5.4%
,"MCLENNAN, TX",9845,0.599%,11.4%
,"BRAZORIA, TX",12069,0.53%,7.3%
,"MONROE, PA",8297,0.35%,10.4%
,"BERKELEY, SC",8266,0.714%,9.6%
,"ELLIS, TX",7519,0.226%,8.5%
,"LAKE, OH",7336,0.477%,8.6%
,"CHESAPEAKE CITY, VA",2469,-,8.8%
,"ERIE, PA",6457,0.279%,10.6%
,"LEXINGTON, SC",8163,0.76%,7.7%
,"MINNEHAHA, SD",9162,0.284%,5.9%
,"MAHONING, OH",3118,-,9.8%
,"LICKING, OH",6700,-,8.2%
,"NEWPORT NEWS CITY, VA",5369,-,10%
,"GREENE, OH",8394,0.5%,8.7%
,"CHITTENDEN, VT",5129,0.468%,4.2%
,"JOHNSON, TX",9707,0.494%,9.4%
,"HORRY, SC",3624,1.8%,11.5%
,"ARLINGTON, VA",4705,0.361%,4.7%
,"SULLIVAN, TN",5961,0.336%,11.2%
,"NORFOLK CITY, VA",1282,-,10.1%
,"MEDINA, OH",6501,0.277%,5.2%
,"WESTMORELAND, PA",1998,-,7.5%
,"RICHMOND CITY, VA",4372,0.526%,12.6%
,"SCHUYLKILL, PA",5365,0.317%,10.4%
,"PICKENS, SC",6158,0.325%,11.1%
,"KAUFMAN, TX",4912,0.244%,9.9%
,"MARION, OR",5429,1.5%,8.3%
,"BRAZOS, TX",6906,0.449%,8.3%
,"TRUMBULL, OH",2840,-,6.9%
,"CLARK, OH",5656,0.831%,10.4%
,"SMITH, TX",6194,-,9.7%
,"LEBANON, PA",5738,0.279%,8.3%
,"PARKER, TX",8196,0.451%,6.4%
,"HAMPTON CITY, VA",3484,-,9.9%
,"MIAMI, OH",5933,0.556%,7.7%
,"ALBEMARLE, VA",4082,0.367%,6.2%
,"GALVESTON, TX",5387,0.65%,6.1%
,"FLORENCE, SC",3108,0.418%,13.6%
,"RICHLAND, OH",3945,-,8.6%
,"FRANKLIN, PA",3994,0.351%,11%
,"LUZERNE, PA",3917,0.434%,10.1%
,"WOOD, OH",5289,0.624%,7.8%
,"FAIRFIELD, OH",2084,-,8.3%
,"WASHINGTON, TN",3693,-,9.3%
,"FAYETTE, PA",3238,0.371%,12.5%
,"ADAMS, PA",4063,0.271%,10.1%
,"WASHINGTON, PA",3078,-,6.7%
,"PORTAGE, OH",3636,0.303%,6.8%
,"ALEXANDRIA CITY, VA",2467,0.649%,5.5%
,"DAVIS, UT",6961,-,1.6%
,"DORCHESTER, SC",4873,0.657%,9.5%
,"BURLEIGH, ND",5297,0.415%,6.5%
,"YORK, SC",3603,0.361%,5.4%
,"ROCKWALL, TX",2360,-,6.4%
,"JAMES CITY, VA",3599,0.333%,7%
,"ALLEN, OH",3689,0.515%,8.6%
,"HANOVER, VA",3659,0.711%,7.4%
,"SUMTER, SC",2885,0.971%,10.9%
,"SUFFOLK CITY, VA",1657,-,11.9%
,"GREENWOOD, SC",4206,-,13.5%
,"TUSCARAWAS, OH",2974,-,6.3%
,"RANDALL, TX",2601,-,6.2%
,"LACKAWANNA, PA",2273,-,7.3%
,"PROVIDENCE, RI",4157,-,13.6%
,"NUECES, TX",12196,0.344%,6.7%
,"BUTLER, PA",2260,-,3.9%
,"GRAND FORKS, ND",3934,0.28%,7.2%
,"LANCASTER, SC",3251,-,9.8%
,"ROCKINGHAM, VA",2947,0.543%,10.7%
,"UTAH, UT",6976,-,0.917%
,"PORTSMOUTH CITY, VA",1146,-,11.2%
,"CARBON, PA",3282,0.427%,11.8%
,"OCONEE, SC",2470,-,10.9%
,"FREDERICK, VA",2679,-,9.6%
,"GREENE, TN",2905,-,11.7%
,"ROGERS, OK",2641,0.492%,7.3%
,"JACKSON, OR",5297,0.793%,7.3%
,"GEAUGA, OH",3169,0.536%,5.5%
,"MARION, OH",3399,-,13.9%
,"KERSHAW, SC",2711,0.848%,11.4%
,"COOS, OR",2061,0.534%,12.5%
,"WAYNE, OH",3208,-,6%
,"WAGONER, OK",2785,-,8.5%
,"WASHINGTON, VT",2464,0.528%,7.1%
,"BRADFORD, PA",3247,0.4%,11.6%
,"YORK, VA",2556,-,4.5%
,"PENNINGTON, SD",2536,0.513%,6.7%
,"HENDERSON, TX",2115,-,11.3%
,"ASHTABULA, OH",2364,-,12.1%
,"POTTER, TX",1937,-,10.8%
,"BELMONT, OH",2482,0.443%,13.2%
,"CHEROKEE, SC",2744,0.51%,15.7%
,"CREEK, OK",2442,0.532%,9%
,"WASHINGTON, VA",1998,-,10.3%
,"LAURENS, SC",2532,0.592%,13.9%
,"ORANGEBURG, SC",2146,0.652%,17.6%
,"COLUMBIANA, OH",1477,-,11.6%
,"LINCOLN, SD",3541,0.424%,4.8%
,"MUSKOGEE, OK",1567,-,11.1%
,"HAYS, TX",2560,-,7.4%
,"CORYELL, TX",2802,0.571%,10.3%
,"HAWKINS, TN",2057,-,15.3%
,"CULPEPER, VA",2611,0.957%,11.2%
,"BEAUFORT, SC",2115,0.804%,8.9%
,"CHARLOTTESVILLE CITY, VA",1993,-,6.6%
,"AUGUSTA, VA",2317,0.604%,9.8%
,"HUNT, TX",1762,-,9.5%
,"WINDSOR, VT",1422,-,6%
,"MADISON, TN",1304,-,13.9%
,"BEAVER, PA",933,-,7.3%
,"HIDALGO, TX",5578,0.233%,13%
,"ATHENS, OH",1125,-,10%
,"LANE, OR",2864,2.3%,7.2%
,"PICKAWAY, OH",1321,-,8.1%
,"LIBERTY, TX",3538,0.791%,10.5%
,"CARTER, TN",1571,0.7%,12.7%
,"CRAWFORD, OH",1840,-,12.4%
,"FAUQUIER, VA",1226,1.3%,6.8%
,"SANDUSKY, OH",1887,0.636%,11.8%
,"CLEVELAND, OK",1933,1%,12.5%
,"GLOUCESTER, VA",1684,-,7.1%
,"SENECA, OH",1560,0.962%,13.4%
,"WISE, VA",1882,-,17.3%
,"SHENANDOAH, VA",1774,-,13%
,"COLUMBIA, OR",1828,-,8.8%
,"FULTON, OH",1912,-,9.2%
,"MADISON, OH",1121,-,7.9%
,"DARLINGTON, SC",878,1.3%,12.5%
,"HARRISONBURG CITY, VA",2054,0.925%,9.9%
,"DARKE, OH",1624,0.862%,8.9%
,"PREBLE, OH",1957,0.715%,12.6%
,"WASHINGTON, TX",1888,-,11.7%
,"BURNET, TX",1436,-,10.8%
,"BROWN, OH",1621,0.864%,8.9%
,"WILLIAMS, OH",1833,0.6%,12.2%
,"CLINTON, OH",1687,0.83%,9.9%
,"MAYES, OK",1782,-,10.2%
,"LYNCHBURG CITY, VA",1406,-,10.8%
,"ERIE, OH",1578,0.824%,8.2%
,"DEFIANCE, OH",1986,-,11.9%
,"ISLE OF WIGHT, VA",916,-,8.1%
,"UNION, OH",895,-,7.5%
,"ASHLAND, OH",1246,-,7.8%
,"ADDISON, VT",1353,-,6.3%
,"PERRY, PA",1100,-,8.9%
,"STARK, ND",2270,0.529%,6.8%
,"TOOELE, UT",2355,-,4.2%
,"BRADLEY, TN",1537,1.3%,13.6%
,"WASHINGTON, RI",579,-,6.7%
,"NEWPORT, RI",515,-,3.7%
,"STAFFORD, VA",1576,1.7%,8.4%
,"WEBER, UT",2275,-,1.5%
,"LOUISA, VA",1195,-,12%
,"MORTON, ND",1758,-,8.4%
,"YAMHILL, OR",1580,1.1%,9.7%
,"TIPTON, TN",1123,-,9.3%
,"JEFFERSON, TX",2321,1.9%,12.1%
,"ORANGE, VA",1454,1%,11.7%
,"GRAYSON, TX",1121,1.2%,8.5%
,"WARREN, VA",1504,-,11.2%
,"HURON, OH",1310,-,10.4%
,"PIKE, PA",961,-,10.3%
,"WARD, ND",1578,0.697%,6.8%
,"MALHEUR, OR",1719,-,14.5%
,"WINDHAM, VT",758,-,6.5%
,"HALIFAX, VA",1130,-,16.5%
,"BASTROP, TX",2299,-,13.3%
,"MANASSAS CITY, VA",1192,-,9.6%
,"PETERSBURG CITY, VA",883,-,19%
,"MERCER, PA",643,-,8.7%
,"CROOK, OR",1238,-,7.8%
,"SMYTH, VA",1090,-,12.3%
,"ACCOMACK, VA",807,-,6.9%
,"OTTAWA, OH",1157,-,10.5%
,"HOOD, TX",1937,0.62%,8.3%
,"AUGLAIZE, OH",1022,-,7.1%
,"WOOD, TX",1161,-,11.4%
,"OKMULGEE, OK",1070,-,12.9%
,"UNION, SC",1365,-,15.8%
,"WISE, TX",1863,0.59%,7.5%
,"CHAMPAIGN, OH",1229,-,9.6%
,"FLUVANNA, VA",982,-,8.8%
,"HIGHLAND, OH",1082,-,11.5%
,"RUTLAND, VT",916,-,10.4%
,"ROSS, OH",320,-,13.1%
,"VAN ZANDT, TX",934,-,8.2%
,"FRANKLIN, VT",807,-,6.6%
,"CANADIAN, OK",1608,-,10.8%
,"SHELBY, OH",1244,-,8.6%
,"PUTNAM, OH",1278,-,7.4%
,"AIKEN, SC",1078,1%,10.9%
,"SPOTSYLVANIA, VA",1497,1.7%,9.8%
,"CHAMBERS, TX",1739,0.863%,8.6%
,"CHESTER, SC",1278,-,17.1%
,"LINN, OR",1328,3%,7.5%
,"FAIRFAX CITY, VA",973,-,3.8%
,"JEFFERSON, OR",1144,-,9.5%
,"CHEROKEE, TX",1804,-,11.7%
,"WASHINGTON, OH",602,-,9.6%
,"MARION, SC",1077,-,15.6%
,"OBION, TN",629,-,12.1%
,"TIOGA, PA",1165,-,8.6%
,"MECKLENBURG, VA",752,-,14.5%
,"PITTSBURG, OK",1274,-,10.5%
,"MORROW, OH",842,-,11.2%
,"DOUGLAS, OR",1445,1.9%,6.7%
,"COMAL, TX",839,-,7%
,"RUSK, TX",1308,-,10.7%
,"RUSSELL, VA",1042,-,12.2%
,"ARMSTRONG, PA",168,-,8.9%
,"CLARENDON, SC",582,-,14.4%
,"KNOX, OH",317,-,4.7%
,"BEDFORD, VA",1015,-,6.8%
,"SUMMIT, UT",1099,-,-
,"CHESTERFIELD, SC",660,-,16.7%
,"LUBBOCK, TX",1702,-,8.6%
,"BROWN, SD",1199,-,8.8%
,"ERATH, TX",1251,-,7.8%
,"GREENE, PA",1193,-,13.3%
,"HANCOCK, OH",645,2.3%,9%
,"CARROLL, TN",864,-,16.7%
,"HARDIN, OH",1031,-,13.6%
,"GEORGETOWN, SC",615,-,12.5%
,"PAGE, VA",924,-,13.2%
,"ORANGE, VT",710,-,8.2%
,"STUTSMAN, ND",1081,-,9.2%
,"DYER, TN",559,-,9.8%
,"NEW KENT, VA",893,-,6.7%
,"WALLER, TX",1491,0.738%,8%
,"HENRY, OH",1103,-,9.1%
,"DILLON, SC",729,-,19.9%
,"LLANO, TX",791,-,10.9%
,"CAMERON, TX",1862,-,11.1%
,"MILAM, TX",1007,-,13.5%
,"NEWBERRY, SC",716,-,12.2%
,"SEQUOYAH, OK",617,-,15.2%
,"POWHATAN, VA",856,-,8.8%
,"ABBEVILLE, SC",786,-,11.8%
,"DAVIDSON, TN",187,-,-
,"JEFFERSON, OH",826,-,10.5%
,"GIBSON, TN",511,-,11.7%
,"LOGAN, OH",368,-,8.7%
,"WEAKLEY, TN",445,-,16.2%
,"WILLIAMSBURG, SC",540,-,16.9%
,"GRIMES, TX",1035,-,11.5%
,"LAMPASAS, TX",887,-,10.9%
,"LEE, VA",893,-,20%
,"HILL, TX",832,-,10.7%
,"SUSQUEHANNA, PA",551,-,6.9%
,"TAZEWELL, VA",439,-,12.1%
,"CODINGTON, SD",1170,-,6.7%
,"GOOCHLAND, VA",602,-,9%
,"LE FLORE, OK",535,-,14.6%
,"NAVARRO, TX",358,-,12.3%
,"GREENE, VA",753,-,12.2%
,"FAYETTE, TN",211,-,12.3%
,"COOKE, TX",915,-,9.3%
,"LAWRENCE, PA",304,-,8.6%
,"FAIRFIELD, SC",676,-,16.9%
,"WAYNESBORO CITY, VA",1019,-,10.1%
,"SCOTT, VA",674,-,14.8%
,"ADAMS, OH",743,-,9.8%
,"PRINCE GEORGE, VA",810,-,9.9%
,"MUSKINGUM, OH",170,-,8.8%
,"BENTON, OR",889,1.7%,5.5%
,"BAKER, OR",811,-,8.6%
,"AUSTIN, TX",1063,-,9.4%
,"CAMPBELL, VA",731,1.8%,12.6%
,"WYANDOT, OH",786,-,8.9%
,"WAYNE, PA",451,-,8.9%
,"CRAWFORD, PA",287,-,9.8%
,"WILLIAMS, ND",853,-,9.7%
,"PAYNE, OK",623,-,11.1%
,"WEBB, TX",1649,1.8%,17.5%
,"WALKER, TX",980,1.4%,9.8%
,"RICHLAND, ND",930,-,8.9%
,"COLONIAL HEIGHTS CITY, VA",581,-,15.3%
,"DINWIDDIE, VA",569,-,14.2%
,"PANOLA, TX",950,-,13.3%
,"WASHINGTON, OK",484,-,7.9%
,"KLAMATH, OR",2119,0.613%,7.5%
,"LAMOILLE, VT",463,-,6.9%
,"KING WILLIAM, VA",677,-,10.5%
,"TILLAMOOK, OR",885,-,6.4%
,"HOOD RIVER, OR",1070,-,4.9%
,"MARION, TN",336,-,14.9%
,"STAUNTON CITY, VA",702,-,12.7%
,"JOHNSON, TN",548,-,16.6%
,"PITTSYLVANIA, VA",346,-,10.1%
,"GUADALUPE, TX",645,-,8.5%
,"COLLETON, SC",533,-,15.4%
,"WASCO, OR",728,-,10.7%
,"NELSON, VA",483,-,13%
,"BROOKINGS, SD",925,-,6.5%
,"CALEDONIA, VT",387,2.8%,7.5%
,"AMHERST, VA",554,-,15%
,"UNICOI, TN",455,-,18.2%
,"MERCER, OH",498,-,6.2%
,"GREGG, TX",665,-,10.1%
,"ANDERSON, TX",545,-,9%
,"WHARTON, TX",545,-,9%
,"LINCOLN, OR",579,-,5.9%
,"CARROLL, OH",626,-,2.2%
,"MCKENZIE, ND",899,-,11.5%
,"FAYETTE, OH",431,-,13.2%
,"LAWRENCE, OH",867,-,10.8%
,"MCINTOSH, OK",400,-,14.5%
,"BRISTOL CITY, VA",586,-,14%
