geography,age_level,outcome_name,outcome_type,source,url,geo_strata,age_strata,race_strata,race_level,additional_strata1,additional_strata_level,sex_strata,sex_level,Outcome_value1,outcome_label1
Maryland,Total,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,41.5,Prevalence
Maryland,NA,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,NA,Prevalence
Massachusetts,10-14 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,8.4,Prevalence
Massachusetts,15-19 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,17.7,Prevalence
Massachusetts,20-39 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,33,Prevalence
Massachusetts,40-64 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,46.1,Prevalence
Massachusetts,65+ Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,43.2,Prevalence
Massachusetts,<10 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,0.951,Prevalence
Massachusetts,Total,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,34.8,Prevalence
Massachusetts,NA,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,NA,Prevalence
Michigan,10-14 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,9.3,Prevalence
Michigan,15-19 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,20.5,Prevalence
Michigan,20-39 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,43.5,Prevalence
Michigan,40-64 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,55,Prevalence
Michigan,65+ Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,50.4,Prevalence
Michigan,<10 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,1.2,Prevalence
Michigan,Total,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,42.1,Prevalence
Michigan,NA,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,42.9,Prevalence
Minnesota,10-14 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,7,Prevalence
Minnesota,15-19 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,18,Prevalence
Minnesota,20-39 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,39.8,Prevalence
Minnesota,40-64 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,53.7,Prevalence
Minnesota,65+ Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,51.8,Prevalence
Minnesota,<10 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,0.684,Prevalence
Minnesota,Total,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,39.9,Prevalence
Minnesota,NA,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,NA,Prevalence
Mississippi,10-14 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,13.3,Prevalence
Mississippi,15-19 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,26.2,Prevalence
Mississippi,20-39 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,51.5,Prevalence
Mississippi,40-64 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,61.9,Prevalence
Mississippi,65+ Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,52.2,Prevalence
Mississippi,<10 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,1.9,Prevalence
Mississippi,Total,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,46.6,Prevalence
Mississippi,NA,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,61.1,Prevalence
Missouri,10-14 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,8.8,Prevalence
Missouri,15-19 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,21.9,Prevalence
Missouri,20-39 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,43.4,Prevalence
Missouri,40-64 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,56.2,Prevalence
Missouri,65+ Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,50.9,Prevalence
Missouri,<10 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,1.4,Prevalence
Missouri,Total,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,43.7,Prevalence
Missouri,NA,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,NA,Prevalence
Montana,10-14 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,4.9,Prevalence
Montana,15-19 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,13.5,Prevalence
Montana,20-39 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,29.8,Prevalence
Montana,40-64 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,42.2,Prevalence
Montana,65+ Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,38.4,Prevalence
Montana,<10 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,0.749,Prevalence
Montana,Total,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,30.7,Prevalence
Montana,NA,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,NA,Prevalence
Nebraska,10-14 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,7.5,Prevalence
Nebraska,15-19 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,19.4,Prevalence
Nebraska,20-39 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,44.3,Prevalence
Nebraska,40-64 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,57,Prevalence
Nebraska,65+ Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,51.6,Prevalence
Nebraska,<10 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,1.1,Prevalence
Nebraska,Total,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,44.6,Prevalence
Nebraska,NA,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,NA,Prevalence
Nevada,10-14 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,8.2,Prevalence
Nevada,15-19 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,18.6,Prevalence
Nevada,20-39 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,35.4,Prevalence
Nevada,40-64 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,43.5,Prevalence
Nevada,65+ Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,38.8,Prevalence
Nevada,<10 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,1.2,Prevalence
Nevada,Total,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,33.7,Prevalence
Nevada,NA,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,NA,Prevalence
New Hampshire,10-14 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,7.5,Prevalence
New Hampshire,15-19 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,17.9,Prevalence
New Hampshire,20-39 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,37.9,Prevalence
New Hampshire,40-64 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,50.8,Prevalence
New Hampshire,65+ Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,44.7,Prevalence
New Hampshire,<10 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,0.711,Prevalence
New Hampshire,Total,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,38.3,Prevalence
New Hampshire,NA,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,NA,Prevalence
New Jersey,10-14 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,9.6,Prevalence
New Jersey,15-19 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,18.3,Prevalence
New Jersey,20-39 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,39.1,Prevalence
New Jersey,40-64 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,49.4,Prevalence
New Jersey,65+ Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,43.3,Prevalence
New Jersey,<10 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,1.5,Prevalence
New Jersey,Total,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,38.8,Prevalence
New Jersey,NA,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,NA,Prevalence
New Mexico,10-14 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,7.9,Prevalence
New Mexico,15-19 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,18,Prevalence
New Mexico,20-39 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,41.1,Prevalence
New Mexico,40-64 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,47.8,Prevalence
New Mexico,65+ Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,36.7,Prevalence
New Mexico,<10 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,1.3,Prevalence
New Mexico,Total,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,38.6,Prevalence
New Mexico,NA,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,NA,Prevalence
New York,10-14 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,8.6,Prevalence
New York,15-19 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,18.4,Prevalence
New York,20-39 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,37.4,Prevalence
New York,40-64 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,49.4,Prevalence
New York,65+ Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,44.9,Prevalence
New York,<10 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,1.2,Prevalence
New York,Total,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,38.7,Prevalence
New York,NA,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,51.7,Prevalence
None of the above,10-14 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,6,Prevalence
None of the above,15-19 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,14.8,Prevalence
None of the above,20-39 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,31.1,Prevalence
None of the above,40-64 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,41.4,Prevalence
None of the above,65+ Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,39.5,Prevalence
None of the above,<10 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,0.779,Prevalence
None of the above,Total,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,32.1,Prevalence
None of the above,NA,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,NA,Prevalence
North Carolina,10-14 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,9,Prevalence
North Carolina,15-19 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,20.7,Prevalence
North Carolina,20-39 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,44.8,Prevalence
North Carolina,40-64 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,56.1,Prevalence
North Carolina,65+ Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,49.3,Prevalence
North Carolina,<10 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,1.1,Prevalence
North Carolina,Total,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,42.5,Prevalence
North Carolina,NA,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,44.9,Prevalence
North Dakota,10-14 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,7.6,Prevalence
North Dakota,15-19 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,19.3,Prevalence
North Dakota,20-39 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,44.3,Prevalence
North Dakota,40-64 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,59.2,Prevalence
North Dakota,65+ Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,56,Prevalence
North Dakota,<10 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,0.662,Prevalence
North Dakota,Total,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,41.7,Prevalence
North Dakota,NA,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,NA,Prevalence
Ohio,10-14 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,8.5,Prevalence
Ohio,15-19 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,21.1,Prevalence
Ohio,20-39 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,47,Prevalence
Ohio,40-64 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,59.8,Prevalence
Ohio,65+ Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,55.3,Prevalence
Ohio,<10 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,0.914,Prevalence
Ohio,Total,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,45.6,Prevalence
Ohio,NA,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,46.6,Prevalence
Oklahoma,10-14 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,11,Prevalence
Oklahoma,15-19 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,23.5,Prevalence
Oklahoma,20-39 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,47.6,Prevalence
Oklahoma,40-64 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,56.8,Prevalence
Oklahoma,65+ Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,49,Prevalence
Oklahoma,<10 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,1.6,Prevalence
Oklahoma,Total,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,41.5,Prevalence
Oklahoma,NA,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,NA,Prevalence
Oregon,10-14 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,7.1,Prevalence
Oregon,15-19 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,17.3,Prevalence
Oregon,20-39 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,31.2,Prevalence
Oregon,40-64 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,42.7,Prevalence
Oregon,65+ Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,42.2,Prevalence
Oregon,<10 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,0.768,Prevalence
Oregon,Total,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,32.2,Prevalence
